,Images,Normal,COVID-19,BacterialPneumonia,ViralPneumonia
5266,ViralPneumonia/rotated15_182.jpeg,,,,1.0
5267,ViralPneumonia/rotated15_183.jpeg,,,,1.0
5268,ViralPneumonia/rotated15_184.jpeg,,,,1.0
5269,ViralPneumonia/rotated15_185.jpeg,,,,1.0
5270,ViralPneumonia/rotated15_186.jpeg,,,,1.0
5271,ViralPneumonia/rotated15_187.jpeg,,,,1.0
5272,ViralPneumonia/rotated15_188.jpeg,,,,1.0
5273,ViralPneumonia/rotated15_189.jpeg,,,,1.0
5274,ViralPneumonia/rotated15_19.jpeg,,,,1.0
5275,ViralPneumonia/rotated15_190.jpeg,,,,1.0
5276,ViralPneumonia/rotated15_191.jpeg,,,,1.0
5277,ViralPneumonia/rotated15_192.jpeg,,,,1.0
5278,ViralPneumonia/rotated15_193.jpeg,,,,1.0
5279,ViralPneumonia/rotated15_194.jpeg,,,,1.0
5280,ViralPneumonia/rotated15_195.jpeg,,,,1.0
5281,ViralPneumonia/rotated15_196.jpeg,,,,1.0
5282,ViralPneumonia/rotated15_197.jpeg,,,,1.0
5283,ViralPneumonia/rotated15_198.jpeg,,,,1.0
5284,ViralPneumonia/rotated15_199.jpeg,,,,1.0
5285,ViralPneumonia/rotated15_2.jpeg,,,,1.0
5286,ViralPneumonia/rotated15_20.jpeg,,,,1.0
5287,ViralPneumonia/rotated15_200.jpeg,,,,1.0
5288,ViralPneumonia/rotated15_201.jpeg,,,,1.0
5289,ViralPneumonia/rotated15_202.jpeg,,,,1.0
5290,ViralPneumonia/rotated15_203.jpeg,,,,1.0
5291,ViralPneumonia/rotated15_204.jpeg,,,,1.0
5292,ViralPneumonia/rotated15_205.jpeg,,,,1.0
5293,ViralPneumonia/rotated15_206.jpeg,,,,1.0
5294,ViralPneumonia/rotated15_207.jpeg,,,,1.0
5295,ViralPneumonia/rotated15_208.jpeg,,,,1.0
5296,ViralPneumonia/rotated15_209.jpeg,,,,1.0
5297,ViralPneumonia/rotated15_21.jpeg,,,,1.0
5298,ViralPneumonia/rotated15_210.jpeg,,,,1.0
5299,ViralPneumonia/rotated15_211.jpeg,,,,1.0
5300,ViralPneumonia/rotated15_212.jpeg,,,,1.0
5301,ViralPneumonia/rotated15_213.jpeg,,,,1.0
5302,ViralPneumonia/rotated15_214.jpeg,,,,1.0
5303,ViralPneumonia/rotated15_215.jpeg,,,,1.0
5304,ViralPneumonia/rotated15_216.jpeg,,,,1.0
5305,ViralPneumonia/rotated15_217.jpeg,,,,1.0
5306,ViralPneumonia/rotated15_218.jpeg,,,,1.0
5307,ViralPneumonia/rotated15_219.jpeg,,,,1.0
5308,ViralPneumonia/rotated15_22.jpeg,,,,1.0
5309,ViralPneumonia/rotated15_220.jpeg,,,,1.0
5310,ViralPneumonia/rotated15_221.jpeg,,,,1.0
5311,ViralPneumonia/rotated15_222.jpeg,,,,1.0
5312,ViralPneumonia/rotated15_223.jpeg,,,,1.0
5313,ViralPneumonia/rotated15_224.jpeg,,,,1.0
5314,ViralPneumonia/rotated15_225.jpeg,,,,1.0
5315,ViralPneumonia/rotated15_226.jpeg,,,,1.0
5316,ViralPneumonia/rotated15_227.jpeg,,,,1.0
5317,ViralPneumonia/rotated15_228.jpeg,,,,1.0
5318,ViralPneumonia/rotated15_229.jpeg,,,,1.0
5319,ViralPneumonia/rotated15_23.jpeg,,,,1.0
5320,ViralPneumonia/rotated15_230.jpeg,,,,1.0
5321,ViralPneumonia/rotated15_231.jpeg,,,,1.0
5322,ViralPneumonia/rotated15_232.jpeg,,,,1.0
5323,ViralPneumonia/rotated15_233.jpeg,,,,1.0
5324,ViralPneumonia/rotated15_234.jpeg,,,,1.0
5325,ViralPneumonia/rotated15_235.jpeg,,,,1.0
5326,ViralPneumonia/rotated15_236.jpeg,,,,1.0
5327,ViralPneumonia/rotated15_237.jpeg,,,,1.0
5328,ViralPneumonia/rotated15_238.jpeg,,,,1.0
5329,ViralPneumonia/rotated15_239.jpeg,,,,1.0
5330,ViralPneumonia/rotated15_24.jpeg,,,,1.0
5331,ViralPneumonia/rotated15_240.jpeg,,,,1.0
5332,ViralPneumonia/rotated15_241.jpeg,,,,1.0
5333,ViralPneumonia/rotated15_242.jpeg,,,,1.0
5334,ViralPneumonia/rotated15_243.jpeg,,,,1.0
5335,ViralPneumonia/rotated15_244.jpeg,,,,1.0
5336,ViralPneumonia/rotated15_245.jpeg,,,,1.0
5337,ViralPneumonia/rotated15_246.jpeg,,,,1.0
5338,ViralPneumonia/rotated15_247.jpeg,,,,1.0
5339,ViralPneumonia/rotated15_248.jpeg,,,,1.0
5340,ViralPneumonia/rotated15_249.jpeg,,,,1.0
5341,ViralPneumonia/rotated15_25.jpeg,,,,1.0
5342,ViralPneumonia/rotated15_250.jpeg,,,,1.0
5343,ViralPneumonia/rotated15_251.jpeg,,,,1.0
5344,ViralPneumonia/rotated15_252.jpeg,,,,1.0
5345,ViralPneumonia/rotated15_253.jpeg,,,,1.0
5346,ViralPneumonia/rotated15_254.jpeg,,,,1.0
5347,ViralPneumonia/rotated15_255.jpeg,,,,1.0
5348,ViralPneumonia/rotated15_256.jpeg,,,,1.0
5349,ViralPneumonia/rotated15_257.jpeg,,,,1.0
5350,ViralPneumonia/rotated15_258.jpeg,,,,1.0
5351,ViralPneumonia/rotated15_259.jpeg,,,,1.0
5352,ViralPneumonia/rotated15_26.jpeg,,,,1.0
5353,ViralPneumonia/rotated15_260.jpeg,,,,1.0
5354,ViralPneumonia/rotated15_261.jpeg,,,,1.0
5355,ViralPneumonia/rotated15_262.jpeg,,,,1.0
5356,ViralPneumonia/rotated15_263.jpeg,,,,1.0
5357,ViralPneumonia/rotated15_264.jpeg,,,,1.0
5358,ViralPneumonia/rotated15_265.jpeg,,,,1.0
5359,ViralPneumonia/rotated15_266.jpeg,,,,1.0
5360,ViralPneumonia/rotated15_267.jpeg,,,,1.0
5361,ViralPneumonia/rotated15_268.jpeg,,,,1.0
5362,ViralPneumonia/rotated15_269.jpeg,,,,1.0
5363,ViralPneumonia/rotated15_27.jpeg,,,,1.0
5364,ViralPneumonia/rotated15_270.jpeg,,,,1.0
5365,ViralPneumonia/rotated15_271.jpeg,,,,1.0
5366,ViralPneumonia/rotated15_272.jpeg,,,,1.0
5367,ViralPneumonia/rotated15_273.jpeg,,,,1.0
5368,ViralPneumonia/rotated15_274.jpeg,,,,1.0
5369,ViralPneumonia/rotated15_275.jpeg,,,,1.0
5370,ViralPneumonia/rotated15_276.jpeg,,,,1.0
5371,ViralPneumonia/rotated15_277.jpeg,,,,1.0
5372,ViralPneumonia/rotated15_278.jpeg,,,,1.0
5373,ViralPneumonia/rotated15_279.jpeg,,,,1.0
5374,ViralPneumonia/rotated15_28.jpeg,,,,1.0
5375,ViralPneumonia/rotated15_280.jpeg,,,,1.0
5376,ViralPneumonia/rotated15_281.jpeg,,,,1.0
5377,ViralPneumonia/rotated15_282.jpeg,,,,1.0
5378,ViralPneumonia/rotated15_283.jpeg,,,,1.0
5379,ViralPneumonia/rotated15_284.jpeg,,,,1.0
5380,ViralPneumonia/rotated15_285.jpeg,,,,1.0
5381,ViralPneumonia/rotated15_286.jpeg,,,,1.0
5382,ViralPneumonia/rotated15_287.jpeg,,,,1.0
5383,ViralPneumonia/rotated15_288.jpeg,,,,1.0
5384,ViralPneumonia/rotated15_289.jpeg,,,,1.0
5385,ViralPneumonia/rotated15_29.jpeg,,,,1.0
5386,ViralPneumonia/rotated15_290.jpeg,,,,1.0
5387,ViralPneumonia/rotated15_291.jpeg,,,,1.0
5388,ViralPneumonia/rotated15_292.jpeg,,,,1.0
5389,ViralPneumonia/rotated15_293.jpeg,,,,1.0
5390,ViralPneumonia/rotated15_294.jpeg,,,,1.0
5391,ViralPneumonia/rotated15_295.jpeg,,,,1.0
5392,ViralPneumonia/rotated15_296.jpeg,,,,1.0
5393,ViralPneumonia/rotated15_297.jpeg,,,,1.0
5394,ViralPneumonia/rotated15_298.jpeg,,,,1.0
5395,ViralPneumonia/rotated15_299.jpeg,,,,1.0
5396,ViralPneumonia/rotated15_3.jpeg,,,,1.0
5397,ViralPneumonia/rotated15_30.jpeg,,,,1.0
5398,ViralPneumonia/rotated15_300.jpeg,,,,1.0
5399,ViralPneumonia/rotated15_301.jpeg,,,,1.0
5400,ViralPneumonia/rotated15_302.jpeg,,,,1.0
5401,ViralPneumonia/rotated15_303.jpeg,,,,1.0
5402,ViralPneumonia/rotated15_304.jpeg,,,,1.0
5403,ViralPneumonia/rotated15_305.jpeg,,,,1.0
5404,ViralPneumonia/rotated15_306.jpeg,,,,1.0
5405,ViralPneumonia/rotated15_307.jpeg,,,,1.0
5406,ViralPneumonia/rotated15_308.jpeg,,,,1.0
5407,ViralPneumonia/rotated15_309.jpeg,,,,1.0
5408,ViralPneumonia/rotated15_31.jpeg,,,,1.0
5409,ViralPneumonia/rotated15_310.jpeg,,,,1.0
5410,ViralPneumonia/rotated15_311.jpeg,,,,1.0
5411,ViralPneumonia/rotated15_312.jpeg,,,,1.0
5412,ViralPneumonia/rotated15_313.jpeg,,,,1.0
5413,ViralPneumonia/rotated15_314.jpeg,,,,1.0
5414,ViralPneumonia/rotated15_315.jpeg,,,,1.0
5415,ViralPneumonia/rotated15_316.jpeg,,,,1.0
5416,ViralPneumonia/rotated15_317.jpeg,,,,1.0
5417,ViralPneumonia/rotated15_318.jpeg,,,,1.0
5418,ViralPneumonia/rotated15_319.jpeg,,,,1.0
5419,ViralPneumonia/rotated15_32.jpeg,,,,1.0
5420,ViralPneumonia/rotated15_320.jpeg,,,,1.0
5421,ViralPneumonia/rotated15_321.jpeg,,,,1.0
5422,ViralPneumonia/rotated15_322.jpeg,,,,1.0
5423,ViralPneumonia/rotated15_323.jpeg,,,,1.0
5424,ViralPneumonia/rotated15_324.jpeg,,,,1.0
5425,ViralPneumonia/rotated15_325.jpeg,,,,1.0
5426,ViralPneumonia/rotated15_326.jpeg,,,,1.0
5427,ViralPneumonia/rotated15_327.jpeg,,,,1.0
5428,ViralPneumonia/rotated15_328.jpeg,,,,1.0
5429,ViralPneumonia/rotated15_329.jpeg,,,,1.0
5430,ViralPneumonia/rotated15_33.jpeg,,,,1.0
5431,ViralPneumonia/rotated15_330.jpeg,,,,1.0
5432,ViralPneumonia/rotated15_331.jpeg,,,,1.0
5433,ViralPneumonia/rotated15_332.jpeg,,,,1.0
5434,ViralPneumonia/rotated15_333.jpeg,,,,1.0
5435,ViralPneumonia/rotated15_334.jpeg,,,,1.0
5436,ViralPneumonia/rotated15_335.jpeg,,,,1.0
5437,ViralPneumonia/rotated15_336.jpeg,,,,1.0
5438,ViralPneumonia/rotated15_337.jpeg,,,,1.0
5439,ViralPneumonia/rotated15_338.jpeg,,,,1.0
5440,ViralPneumonia/rotated15_339.jpeg,,,,1.0
5441,ViralPneumonia/rotated15_34.jpeg,,,,1.0
5442,ViralPneumonia/rotated15_340.jpeg,,,,1.0
5443,ViralPneumonia/rotated15_341.jpeg,,,,1.0
5444,ViralPneumonia/rotated15_342.jpeg,,,,1.0
5445,ViralPneumonia/rotated15_343.jpeg,,,,1.0
5446,ViralPneumonia/rotated15_344.jpeg,,,,1.0
5447,ViralPneumonia/rotated15_345.jpeg,,,,1.0
5448,ViralPneumonia/rotated15_346.jpeg,,,,1.0
5449,ViralPneumonia/rotated15_347.jpeg,,,,1.0
5450,ViralPneumonia/rotated15_348.jpeg,,,,1.0
5451,ViralPneumonia/rotated15_349.jpeg,,,,1.0
5452,ViralPneumonia/rotated15_35.jpeg,,,,1.0
5453,ViralPneumonia/rotated15_350.jpeg,,,,1.0
5454,ViralPneumonia/rotated15_351.jpeg,,,,1.0
5455,ViralPneumonia/rotated15_352.jpeg,,,,1.0
5456,ViralPneumonia/rotated15_353.jpeg,,,,1.0
5457,ViralPneumonia/rotated15_354.jpeg,,,,1.0
5458,ViralPneumonia/rotated15_355.jpeg,,,,1.0
5459,ViralPneumonia/rotated15_356.jpeg,,,,1.0
5460,ViralPneumonia/rotated15_357.jpeg,,,,1.0
5461,ViralPneumonia/rotated15_358.jpeg,,,,1.0
5462,ViralPneumonia/rotated15_359.jpeg,,,,1.0
5463,ViralPneumonia/rotated15_36.jpeg,,,,1.0
5464,ViralPneumonia/rotated15_360.jpeg,,,,1.0
5465,ViralPneumonia/rotated15_361.jpeg,,,,1.0
5466,ViralPneumonia/rotated15_362.jpeg,,,,1.0
5467,ViralPneumonia/rotated15_363.jpeg,,,,1.0
5468,ViralPneumonia/rotated15_364.jpeg,,,,1.0
5469,ViralPneumonia/rotated15_365.jpeg,,,,1.0
5470,ViralPneumonia/rotated15_366.jpeg,,,,1.0
5471,ViralPneumonia/rotated15_367.jpeg,,,,1.0
5472,ViralPneumonia/rotated15_368.jpeg,,,,1.0
5473,ViralPneumonia/rotated15_369.jpeg,,,,1.0
5474,ViralPneumonia/rotated15_37.jpeg,,,,1.0
5475,ViralPneumonia/rotated15_370.jpeg,,,,1.0
5476,ViralPneumonia/rotated15_371.jpeg,,,,1.0
5477,ViralPneumonia/rotated15_372.jpeg,,,,1.0
5478,ViralPneumonia/rotated15_373.jpeg,,,,1.0
5479,ViralPneumonia/rotated15_374.jpeg,,,,1.0
5480,ViralPneumonia/rotated15_375.jpeg,,,,1.0
5481,ViralPneumonia/rotated15_376.jpeg,,,,1.0
5482,ViralPneumonia/rotated15_377.jpeg,,,,1.0
5483,ViralPneumonia/rotated15_378.jpeg,,,,1.0
5484,ViralPneumonia/rotated15_379.jpeg,,,,1.0
5485,ViralPneumonia/rotated15_38.jpeg,,,,1.0
5486,ViralPneumonia/rotated15_380.jpeg,,,,1.0
5487,ViralPneumonia/rotated15_381.jpeg,,,,1.0
5488,ViralPneumonia/rotated15_382.jpeg,,,,1.0
5489,ViralPneumonia/rotated15_383.jpeg,,,,1.0
5490,ViralPneumonia/rotated15_384.jpeg,,,,1.0
5491,ViralPneumonia/rotated15_385.jpeg,,,,1.0
5492,ViralPneumonia/rotated15_386.jpeg,,,,1.0
5493,ViralPneumonia/rotated15_387.jpeg,,,,1.0
5494,ViralPneumonia/rotated15_388.jpeg,,,,1.0
5495,ViralPneumonia/rotated15_389.jpeg,,,,1.0
5496,ViralPneumonia/rotated15_39.jpeg,,,,1.0
5497,ViralPneumonia/rotated15_390.jpeg,,,,1.0
5498,ViralPneumonia/rotated15_391.jpeg,,,,1.0
5499,ViralPneumonia/rotated15_392.jpeg,,,,1.0
5500,ViralPneumonia/rotated15_393.jpeg,,,,1.0
5501,ViralPneumonia/rotated15_394.jpeg,,,,1.0
5502,ViralPneumonia/rotated15_395.jpeg,,,,1.0
5503,ViralPneumonia/rotated15_396.jpeg,,,,1.0
5504,ViralPneumonia/rotated15_397.jpeg,,,,1.0
5505,ViralPneumonia/rotated15_398.jpeg,,,,1.0
5506,ViralPneumonia/rotated15_399.jpeg,,,,1.0
5507,ViralPneumonia/rotated15_4.jpeg,,,,1.0
5508,ViralPneumonia/rotated15_40.jpeg,,,,1.0
5509,ViralPneumonia/rotated15_400.jpeg,,,,1.0
5510,ViralPneumonia/rotated15_401.jpeg,,,,1.0
5511,ViralPneumonia/rotated15_402.jpeg,,,,1.0
5512,ViralPneumonia/rotated15_403.jpeg,,,,1.0
5513,ViralPneumonia/rotated15_404.jpeg,,,,1.0
5514,ViralPneumonia/rotated15_405.jpeg,,,,1.0
5515,ViralPneumonia/rotated15_406.jpeg,,,,1.0
5516,ViralPneumonia/rotated15_407.jpeg,,,,1.0
5517,ViralPneumonia/rotated15_408.jpeg,,,,1.0
5518,ViralPneumonia/rotated15_409.jpeg,,,,1.0
5519,ViralPneumonia/rotated15_41.jpeg,,,,1.0
5520,ViralPneumonia/rotated15_410.jpeg,,,,1.0
5521,ViralPneumonia/rotated15_411.jpeg,,,,1.0
5522,ViralPneumonia/rotated15_42.jpeg,,,,1.0
5523,ViralPneumonia/rotated15_43.jpeg,,,,1.0
5524,ViralPneumonia/rotated15_44.jpeg,,,,1.0
5525,ViralPneumonia/rotated15_45.jpeg,,,,1.0
5526,ViralPneumonia/rotated15_46.jpeg,,,,1.0
5527,ViralPneumonia/rotated15_47.jpeg,,,,1.0
5528,ViralPneumonia/rotated15_48.jpeg,,,,1.0
5529,ViralPneumonia/rotated15_49.jpeg,,,,1.0
5530,ViralPneumonia/rotated15_5.jpeg,,,,1.0
5531,ViralPneumonia/rotated15_50.jpeg,,,,1.0
5532,ViralPneumonia/rotated15_51.jpeg,,,,1.0
5533,ViralPneumonia/rotated15_52.jpeg,,,,1.0
5534,ViralPneumonia/rotated15_53.jpeg,,,,1.0
5535,ViralPneumonia/rotated15_54.jpeg,,,,1.0
5536,ViralPneumonia/rotated15_55.jpeg,,,,1.0
5537,ViralPneumonia/rotated15_56.jpeg,,,,1.0
5538,ViralPneumonia/rotated15_57.jpeg,,,,1.0
5539,ViralPneumonia/rotated15_58.jpeg,,,,1.0
5540,ViralPneumonia/rotated15_59.jpeg,,,,1.0
5541,ViralPneumonia/rotated15_6.jpeg,,,,1.0
5542,ViralPneumonia/rotated15_60.jpeg,,,,1.0
5543,ViralPneumonia/rotated15_61.jpeg,,,,1.0
5544,ViralPneumonia/rotated15_62.jpeg,,,,1.0
5545,ViralPneumonia/rotated15_63.jpeg,,,,1.0
5546,ViralPneumonia/rotated15_64.jpeg,,,,1.0
5547,ViralPneumonia/rotated15_65.jpeg,,,,1.0
5548,ViralPneumonia/rotated15_66.jpeg,,,,1.0
5549,ViralPneumonia/rotated15_67.jpeg,,,,1.0
5550,ViralPneumonia/rotated15_68.jpeg,,,,1.0
5551,ViralPneumonia/rotated15_69.jpeg,,,,1.0
5552,ViralPneumonia/rotated15_7.jpeg,,,,1.0
5553,ViralPneumonia/rotated15_70.jpeg,,,,1.0
5554,ViralPneumonia/rotated15_71.jpeg,,,,1.0
5555,ViralPneumonia/rotated15_72.jpeg,,,,1.0
5556,ViralPneumonia/rotated15_73.jpeg,,,,1.0
5557,ViralPneumonia/rotated15_74.jpeg,,,,1.0
5558,ViralPneumonia/rotated15_75.jpeg,,,,1.0
5559,ViralPneumonia/rotated15_76.jpeg,,,,1.0
5560,ViralPneumonia/rotated15_77.jpeg,,,,1.0
5561,ViralPneumonia/rotated15_78.jpeg,,,,1.0
5562,ViralPneumonia/rotated15_79.jpeg,,,,1.0
5563,ViralPneumonia/rotated15_8.jpeg,,,,1.0
5564,ViralPneumonia/rotated15_80.jpeg,,,,1.0
5565,ViralPneumonia/rotated15_81.jpeg,,,,1.0
5566,ViralPneumonia/rotated15_82.jpeg,,,,1.0
5567,ViralPneumonia/rotated15_83.jpeg,,,,1.0
5568,ViralPneumonia/rotated15_84.jpeg,,,,1.0
5569,ViralPneumonia/rotated15_85.jpeg,,,,1.0
5570,ViralPneumonia/rotated15_86.jpeg,,,,1.0
5571,ViralPneumonia/rotated15_87.jpeg,,,,1.0
5572,ViralPneumonia/rotated15_88.jpeg,,,,1.0
5573,ViralPneumonia/rotated15_89.jpeg,,,,1.0
5574,ViralPneumonia/rotated15_9.jpeg,,,,1.0
5575,ViralPneumonia/rotated15_90.jpeg,,,,1.0
5576,ViralPneumonia/rotated15_91.jpeg,,,,1.0
5577,ViralPneumonia/rotated15_92.jpeg,,,,1.0
5578,ViralPneumonia/rotated15_93.jpeg,,,,1.0
5579,ViralPneumonia/rotated15_94.jpeg,,,,1.0
5580,ViralPneumonia/rotated15_95.jpeg,,,,1.0
5581,ViralPneumonia/rotated15_96.jpeg,,,,1.0
5582,ViralPneumonia/rotated15_97.jpeg,,,,1.0
5583,ViralPneumonia/rotated15_98.jpeg,,,,1.0
5584,ViralPneumonia/rotated15_99.jpeg,,,,1.0
5585,ViralPneumonia/rotated15__0_9503218.jpeg,,,,1.0
5586,ViralPneumonia/rotated15__100_7745125.jpeg,,,,1.0
5587,ViralPneumonia/rotated15__101_8617101.jpeg,,,,1.0
5588,ViralPneumonia/rotated15__102_2484120.jpeg,,,,1.0
5589,ViralPneumonia/rotated15__103_1366289.jpeg,,,,1.0
5590,ViralPneumonia/rotated15__104_5078613.jpeg,,,,1.0
5591,ViralPneumonia/rotated15__105_9913223.jpeg,,,,1.0
5592,ViralPneumonia/rotated15__106_7895471.jpeg,,,,1.0
5593,ViralPneumonia/rotated15__107_5503474.jpeg,,,,1.0
5594,ViralPneumonia/rotated15__108_557260.jpeg,,,,1.0
5595,ViralPneumonia/rotated15__109_4581406.jpeg,,,,1.0
5596,ViralPneumonia/rotated15__10_4628466.jpeg,,,,1.0
5597,ViralPneumonia/rotated15__110_7506366.jpeg,,,,1.0
5598,ViralPneumonia/rotated15__111_722521.jpeg,,,,1.0
5599,ViralPneumonia/rotated15__112_3624964.jpeg,,,,1.0
5600,ViralPneumonia/rotated15__113_397918.jpeg,,,,1.0
5601,ViralPneumonia/rotated15__114_4341956.jpeg,,,,1.0
5602,ViralPneumonia/rotated15__115_4855818.jpeg,,,,1.0
5603,ViralPneumonia/rotated15__116_4915368.jpeg,,,,1.0
5604,ViralPneumonia/rotated15__117_7954870.jpeg,,,,1.0
5605,ViralPneumonia/rotated15__118_3834496.jpeg,,,,1.0
5606,ViralPneumonia/rotated15__119_64894.jpeg,,,,1.0
5607,ViralPneumonia/rotated15__11_320203.jpeg,,,,1.0
5608,ViralPneumonia/rotated15__120_8271563.jpeg,,,,1.0
5609,ViralPneumonia/rotated15__121_4420172.jpeg,,,,1.0
5610,ViralPneumonia/rotated15__122_9812919.jpeg,,,,1.0
5611,ViralPneumonia/rotated15__123_1017552.jpeg,,,,1.0
5612,ViralPneumonia/rotated15__124_2604292.jpeg,,,,1.0
5613,ViralPneumonia/rotated15__125_7117490.jpeg,,,,1.0
5614,ViralPneumonia/rotated15__126_3161910.jpeg,,,,1.0
5615,ViralPneumonia/rotated15__127_7383451.jpeg,,,,1.0
5616,ViralPneumonia/rotated15__128_7898917.jpeg,,,,1.0
5617,ViralPneumonia/rotated15__129_874319.jpeg,,,,1.0
5618,ViralPneumonia/rotated15__12_1807053.jpeg,,,,1.0
5619,ViralPneumonia/rotated15__130_8761216.jpeg,,,,1.0
5620,ViralPneumonia/rotated15__131_16216.jpeg,,,,1.0
5621,ViralPneumonia/rotated15__132_4936135.jpeg,,,,1.0
5622,ViralPneumonia/rotated15__133_9882673.jpeg,,,,1.0
5623,ViralPneumonia/rotated15__134_9335392.jpeg,,,,1.0
5624,ViralPneumonia/rotated15__135_9713713.jpeg,,,,1.0
5625,ViralPneumonia/rotated15__136_4819825.jpeg,,,,1.0
5626,ViralPneumonia/rotated15__137_6767111.jpeg,,,,1.0
5627,ViralPneumonia/rotated15__138_7171251.jpeg,,,,1.0
5628,ViralPneumonia/rotated15__139_4212913.jpeg,,,,1.0
5629,ViralPneumonia/rotated15__13_7179304.jpeg,,,,1.0
5630,ViralPneumonia/rotated15__140_9007853.jpeg,,,,1.0
5631,ViralPneumonia/rotated15__141_6874070.jpeg,,,,1.0
5632,ViralPneumonia/rotated15__142_8016012.jpeg,,,,1.0
5633,ViralPneumonia/rotated15__143_877833.jpeg,,,,1.0
5634,ViralPneumonia/rotated15__144_1380703.jpeg,,,,1.0
5635,ViralPneumonia/rotated15__145_6721246.jpeg,,,,1.0
5636,ViralPneumonia/rotated15__146_3781029.jpeg,,,,1.0
5637,ViralPneumonia/rotated15__147_7076590.jpeg,,,,1.0
5638,ViralPneumonia/rotated15__148_8668705.jpeg,,,,1.0
5639,ViralPneumonia/rotated15__149_7608561.jpeg,,,,1.0
5640,ViralPneumonia/rotated15__14_277108.jpeg,,,,1.0
5641,ViralPneumonia/rotated15__150_3856787.jpeg,,,,1.0
5642,ViralPneumonia/rotated15__151_7392519.jpeg,,,,1.0
5643,ViralPneumonia/rotated15__152_1278547.jpeg,,,,1.0
5644,ViralPneumonia/rotated15__153_6070609.jpeg,,,,1.0
5645,ViralPneumonia/rotated15__154_8602239.jpeg,,,,1.0
5646,ViralPneumonia/rotated15__155_1212830.jpeg,,,,1.0
5647,ViralPneumonia/rotated15__156_2467325.jpeg,,,,1.0
5648,ViralPneumonia/rotated15__157_3130565.jpeg,,,,1.0
5649,ViralPneumonia/rotated15__158_8809351.jpeg,,,,1.0
5650,ViralPneumonia/rotated15__159_7976162.jpeg,,,,1.0
5651,ViralPneumonia/rotated15__15_3294561.jpeg,,,,1.0
5652,ViralPneumonia/rotated15__160_315743.jpeg,,,,1.0
5653,ViralPneumonia/rotated15__161_4314737.jpeg,,,,1.0
5654,ViralPneumonia/rotated15__162_1242775.jpeg,,,,1.0
5655,ViralPneumonia/rotated15__163_7111566.jpeg,,,,1.0
5656,ViralPneumonia/rotated15__164_8260384.jpeg,,,,1.0
5657,ViralPneumonia/rotated15__165_7178846.jpeg,,,,1.0
5658,ViralPneumonia/rotated15__166_6231505.jpeg,,,,1.0
5659,ViralPneumonia/rotated15__167_2160515.jpeg,,,,1.0
5660,ViralPneumonia/rotated15__168_6098790.jpeg,,,,1.0
5661,ViralPneumonia/rotated15__169_9445587.jpeg,,,,1.0
5662,ViralPneumonia/rotated15__16_1168342.jpeg,,,,1.0
5663,ViralPneumonia/rotated15__170_4446547.jpeg,,,,1.0
5664,ViralPneumonia/rotated15__171_1240288.jpeg,,,,1.0
5665,ViralPneumonia/rotated15__172_1863712.jpeg,,,,1.0
5666,ViralPneumonia/rotated15__173_7471680.jpeg,,,,1.0
5667,ViralPneumonia/rotated15__174_6356710.jpeg,,,,1.0
5668,ViralPneumonia/rotated15__175_2813818.jpeg,,,,1.0
5669,ViralPneumonia/rotated15__176_6101417.jpeg,,,,1.0
5670,ViralPneumonia/rotated15__177_7411721.jpeg,,,,1.0
5671,ViralPneumonia/rotated15__178_4908371.jpeg,,,,1.0
5672,ViralPneumonia/rotated15__179_8899390.jpeg,,,,1.0
5673,ViralPneumonia/rotated15__17_299195.jpeg,,,,1.0
5674,ViralPneumonia/rotated15__180_5344155.jpeg,,,,1.0
5675,ViralPneumonia/rotated15__181_4974760.jpeg,,,,1.0
5676,ViralPneumonia/rotated15__182_8308649.jpeg,,,,1.0
5677,ViralPneumonia/rotated15__183_1887580.jpeg,,,,1.0
5678,ViralPneumonia/rotated15__184_5641649.jpeg,,,,1.0
5679,ViralPneumonia/rotated15__185_567454.jpeg,,,,1.0
5680,ViralPneumonia/rotated15__186_6362618.jpeg,,,,1.0
5681,ViralPneumonia/rotated15__187_8129226.jpeg,,,,1.0
5682,ViralPneumonia/rotated15__188_8534828.jpeg,,,,1.0
5683,ViralPneumonia/rotated15__189_4764394.jpeg,,,,1.0
5684,ViralPneumonia/rotated15__18_2808814.jpeg,,,,1.0
5685,ViralPneumonia/rotated15__190_7084938.jpeg,,,,1.0
5686,ViralPneumonia/rotated15__191_8301495.jpeg,,,,1.0
5687,ViralPneumonia/rotated15__192_8742902.jpeg,,,,1.0
5688,ViralPneumonia/rotated15__193_8663993.jpeg,,,,1.0
5689,ViralPneumonia/rotated15__194_5490486.jpeg,,,,1.0
5690,ViralPneumonia/rotated15__195_6615762.jpeg,,,,1.0
5691,ViralPneumonia/rotated15__196_9071964.jpeg,,,,1.0
5692,ViralPneumonia/rotated15__197_1354321.jpeg,,,,1.0
5693,ViralPneumonia/rotated15__198_9015282.jpeg,,,,1.0
5694,ViralPneumonia/rotated15__199_3139265.jpeg,,,,1.0
5695,ViralPneumonia/rotated15__19_9534370.jpeg,,,,1.0
5696,ViralPneumonia/rotated15__1_8486293.jpeg,,,,1.0
5697,ViralPneumonia/rotated15__200_1983160.jpeg,,,,1.0
5698,ViralPneumonia/rotated15__201_4183728.jpeg,,,,1.0
5699,ViralPneumonia/rotated15__202_5958176.jpeg,,,,1.0
5700,ViralPneumonia/rotated15__203_2879502.jpeg,,,,1.0
